TEAM,GP,G,Freq%,FGM,FGA,FG%,eFG%,2FG Freq%,2FGM,2FGA,2FG%,3FG Freq%,3PM,3PA,3P%
Los Angeles Lakers,15,15,42.4,278,599,46.4,48.7,36.1,251,510,49.2,6.3,27,89,30.3
Boston Celtics,16,16,39.6,255,562,45.4,47.5,34.0,231,482,47.9,5.6,24,80,30.0
Denver Nuggets,14,14,46.0,278,545,51.0,52.8,40.8,259,483,53.6,5.2,19,62,30.6
Miami Heat,14,14,39.8,243,477,50.9,53.1,33.6,222,403,55.1,6.2,21,74,28.4
Golden State Warriors,13,13,38.5,236,456,51.8,52.6,35.8,228,423,53.9,2.8,8,33,24.2
Phoenix Suns,11,11,44.7,230,435,52.9,54.9,39.2,212,381,55.6,5.5,18,54,33.3
New York Knicks,11,11,43.9,172,398,43.2,45.6,34.5,153,313,48.9,9.4,19,85,22.4
Philadelphia 76ers,11,11,39.1,183,351,52.1,55.4,32.2,160,289,55.4,6.9,23,62,37.1
Sacramento Kings,7,7,44.7,142,288,49.3,53.5,34.5,118,222,53.2,10.2,24,66,36.4
Memphis Grizzlies,6,6,38.8,113,211,53.6,54.3,35.7,110,194,56.7,3.1,3,17,17.6
LA Clippers,5,5,47.3,109,205,53.2,55.6,41.8,99,181,54.7,5.5,10,24,41.7
Atlanta Hawks,6,6,35.7,101,193,52.3,54.9,29.0,91,157,58.0,6.7,10,36,27.8
Minnesota Timberwolves,5,5,43.7,105,192,54.7,58.1,37.1,92,163,56.4,6.6,13,29,44.8
Milwaukee Bucks,5,5,39.2,97,176,55.1,60.2,31.8,79,143,55.2,7.3,18,33,54.5
Cleveland Cavaliers,5,5,41.3,81,173,46.8,48.3,37.5,76,157,48.4,3.8,5,16,31.3
Brooklyn Nets,4,4,42.4,58,145,40.0,41.4,37.7,54,129,41.9,4.7,4,16,25.0
