TEAM,GP,G,Freq%,FGM,FGA,FG%,eFG%,2FG Freq%,2FGM,2FGA,2FG%,3FG Freq%,3PM,3PA,3P%
Milwaukee Bucks,82,82,29.8,1023,2278,44.9,52.7,16.0,666,1222,54.5,13.8,357,1056,33.8
LA Clippers,82,82,31.2,976,2261,43.2,51.6,15.2,594,1099,54.0,16.0,382,1162,32.9
Orlando Magic,82,82,31.5,973,2247,43.3,52.3,14.0,570,998,57.1,17.5,403,1249,32.3
New Orleans Pelicans,82,82,31.6,990,2242,44.2,52.9,14.5,596,1032,57.8,17.0,394,1210,32.6
Chicago Bulls,81,81,31.2,957,2194,43.6,53.7,12.7,515,894,57.6,18.5,442,1300,34.0
Golden State Warriors,81,81,29.8,950,2187,43.4,52.9,13.3,537,979,54.9,16.5,413,1208,34.2
New York Knicks,82,82,30.2,978,2186,44.7,54.5,13.3,553,965,57.3,16.9,425,1221,34.8
Los Angeles Lakers,82,82,28.4,941,2180,43.2,51.4,13.9,581,1067,54.5,14.5,360,1113,32.3
Atlanta Hawks,82,82,29.3,969,2165,44.8,53.8,13.9,576,1028,56.0,15.4,393,1137,34.6
Houston Rockets,82,82,29.8,956,2150,44.5,55.0,12.4,503,895,56.2,17.4,453,1255,36.1
Boston Celtics,82,82,28.9,969,2140,45.3,53.1,15.0,633,1112,56.9,13.9,336,1028,32.7
Miami Heat,82,82,31.3,946,2133,44.4,55.6,12.0,468,818,57.2,19.3,478,1315,36.3
Denver Nuggets,82,82,29.5,985,2114,46.6,55.3,14.7,617,1053,58.6,14.8,368,1061,34.7
Detroit Pistons,81,81,29.7,962,2112,45.5,54.7,14.5,576,1032,55.8,15.2,386,1080,35.7
Sacramento Kings,82,82,28.9,961,2107,45.6,55.5,13.0,545,947,57.6,15.9,416,1160,35.9
Indiana Pacers,82,82,28.7,980,2104,46.6,56.5,13.1,563,959,58.7,15.6,417,1145,36.4
Charlotte Hornets,82,82,28.6,947,2103,45.0,53.7,14.6,584,1072,54.5,14.0,363,1031,35.2
Dallas Mavericks,82,82,29.7,936,2096,44.7,52.9,15.0,589,1063,55.4,14.6,347,1033,33.6
Brooklyn Nets,82,82,28.8,928,2079,44.6,54.5,13.6,518,981,52.8,15.2,410,1098,37.3
Portland Trail Blazers,81,81,29.3,963,2074,46.4,56.5,13.3,546,941,58.0,16.0,417,1133,36.8
Washington Wizards,82,82,28.2,945,2074,45.6,55.4,13.4,539,989,54.5,14.7,406,1085,37.4
Cleveland Cavaliers,82,82,30.2,909,2065,44.0,53.1,14.6,534,1002,53.3,15.5,375,1063,35.3
Memphis Grizzlies,82,82,28.0,911,2061,44.2,53.2,13.1,540,962,56.1,14.9,371,1099,33.8
San Antonio Spurs,79,79,28.6,989,2050,48.2,57.0,15.0,628,1075,58.4,13.6,361,975,37.0
Utah Jazz,82,82,27.3,928,2050,45.3,54.0,13.3,568,1000,56.8,14.0,360,1050,34.3
Phoenix Suns,82,82,28.8,881,2029,43.4,52.0,13.8,534,971,55.0,15.0,347,1058,32.8
Minnesota Timberwolves,81,81,28.2,910,2023,45.0,53.5,14.5,565,1043,54.2,13.6,345,980,35.2
Philadelphia 76ers,82,82,28.9,893,2023,44.1,53.4,13.2,517,926,55.8,15.7,376,1097,34.3
Oklahoma City Thunder,82,82,27.5,864,1997,43.3,53.3,11.0,464,795,58.4,16.6,400,1202,33.3
Toronto Raptors,82,82,27.8,863,1879,45.9,55.3,12.6,512,854,60.0,15.2,351,1025,34.2
