PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,MIN,POINTS,TOUCHES,FRONT_CT_TOUCHES,TIME_OF_POSS,AVG_SEC_PER_TOUCH,AVG_DRIB_PER_TOUCH,PTS_PER_TOUCH,ELBOW_TOUCHES,POST_TOUCHES,PAINT_TOUCHES,PTS_PER_ELBOW_TOUCH,PTS_PER_POST_TOUCH,PTS_PER_PAINT_TOUCH,Season,year
201985,AJ Price,1610612750,MIN,28,15,13,99.0,44,244,90,20.6,5.08,4.78,0.18,1,0,1,0.0,0.0,0.0,2013-14,2014
201166,Aaron Brooks,1610612743,DEN,72,42,30,1557.0,645,2859,1082,241.3,5.06,5.32,0.226,21,0,50,0.0,0.0,0.36,2013-14,2014
201189,Aaron Gray,1610612758,SAC,36,11,25,348.0,61,504,266,13.8,1.65,0.4,0.121,59,13,71,0.102,0.308,0.592,2013-14,2014
203519,Adonis Thomas,1610612755,PHI,6,2,4,38.0,14,38,28,1.3,2.08,1.05,0.368,0,1,0,0.0,2.0,0.0,2013-14,2014
1733,Al Harrington,1610612764,WAS,33,20,13,497.0,217,823,499,20.2,1.47,0.58,0.264,24,20,41,0.5,0.2,0.707,2013-14,2014
201143,Al Horford,1610612737,ATL,29,16,13,958.0,538,1826,1176,53.3,1.75,0.49,0.295,195,206,222,0.436,0.51,0.869,2013-14,2014
2744,Al Jefferson,1610612766,CHA,72,37,35,2517.0,1568,3575,2776,139.2,2.34,0.59,0.439,373,1426,540,0.493,0.57,0.907,2013-14,2014
202329,Al-Farouq Aminu,1610612740,NOP,80,33,47,2045.0,572,2520,1709,88.4,2.11,1.03,0.227,108,37,251,0.389,0.378,0.761,2013-14,2014
101187,Alan Anderson,1610612751,BKN,77,42,35,1745.0,549,2060,1301,96.6,2.81,1.83,0.267,20,19,49,0.45,0.368,0.551,2013-14,2014
202692,Alec Burks,1610612762,UTA,78,24,54,2193.0,1089,4183,2949,236.5,3.39,2.78,0.26,114,10,113,0.649,1.1,1.177,2013-14,2014
203458,Alex Len,1610612756,PHX,42,24,18,362.0,86,495,226,12.3,1.49,0.26,0.174,31,31,90,0.29,0.419,0.733,2013-14,2014
203144,Alexey Shved,1610612750,MIN,63,28,35,664.0,250,1029,616,64.4,3.75,3.27,0.243,14,0,23,0.571,0.0,0.696,2013-14,2014
201582,Alexis Ajinca,1610612740,NOP,56,22,34,951.0,328,1509,726,41.9,1.67,0.37,0.217,189,48,228,0.354,0.188,0.917,2013-14,2014
203459,Allen Crabbe,1610612757,POR,15,12,3,100.0,33,132,102,3.6,1.63,0.77,0.25,3,0,5,0.667,0.0,0.8,2013-14,2014
202087,Alonzo Gee,1610612739,CLE,65,29,36,1020.0,258,1319,1003,46.1,2.1,1.24,0.196,10,5,64,0.2,0.0,1.031,2013-14,2014
2405,Amar'e Stoudemire,1610612752,NYK,65,26,39,1466.0,772,1937,1255,64.4,1.99,0.54,0.399,187,341,247,0.594,0.639,0.826,2013-14,2014
101161,Amir Johnson,1610612761,TOR,76,42,34,2181.0,788,3628,2231,85.8,1.42,0.4,0.217,300,92,463,0.553,0.435,0.864,2013-14,2014
2760,Anderson Varejao,1610612739,CLE,65,25,40,1800.0,546,3342,1759,93.9,1.68,0.48,0.163,425,77,365,0.308,0.377,0.556,2013-14,2014
101154,Andray Blatche,1610612751,BKN,72,39,33,1591.0,801,2819,1782,95.3,2.03,0.76,0.284,248,225,308,0.298,0.529,0.805,2013-14,2014
203083,Andre Drummond,1610612765,DET,81,29,52,2619.0,1095,3140,1459,73.1,1.4,0.38,0.349,135,131,940,0.422,0.511,0.949,2013-14,2014
2738,Andre Iguodala,1610612744,GSW,63,41,22,2040.0,588,2780,1457,179.6,3.88,3.17,0.212,47,80,117,0.532,0.463,0.709,2013-14,2014
1889,Andre Miller,1610612764,WAS,57,32,25,968.0,277,2017,859,168.2,5.0,4.56,0.137,29,93,52,0.483,0.344,0.423,2013-14,2014
203460,Andre Roberson,1610612760,OKC,40,30,10,399.0,75,382,272,10.8,1.7,0.66,0.196,17,3,59,0.235,0.667,0.746,2013-14,2014
200745,Andrea Bargnani,1610612752,NYK,42,15,27,1257.0,558,1863,1219,50.7,1.63,0.46,0.3,153,95,146,0.719,0.411,0.877,2013-14,2014
1905,Andrei Kirilenko,1610612751,BKN,44,29,15,836.0,222,1121,720,40.2,2.15,0.73,0.198,96,33,139,0.344,0.273,0.827,2013-14,2014
101106,Andrew Bogut,1610612744,GSW,66,39,27,1745.0,486,2597,1204,75.8,1.75,0.65,0.187,127,49,410,0.512,0.592,0.876,2013-14,2014
101115,Andrew Bynum,1610612754,IND,26,11,15,516.0,225,678,484,26.0,2.3,0.72,0.332,92,230,135,0.304,0.496,0.696,2013-14,2014
203094,Andrew Nicholson,1610612753,ORL,76,19,57,1174.0,435,1504,806,43.1,1.72,0.46,0.289,29,178,111,0.621,0.556,0.694,2013-14,2014
2740,Andris Biedrins,1610612762,UTA,6,0,6,45.0,3,51,16,1.4,1.68,0.31,0.059,5,0,4,0.4,0.0,0.5,2013-14,2014
1712,Antawn Jamison,1610612746,LAC,22,15,7,248.0,84,479,248,9.9,1.24,0.26,0.175,13,4,30,0.538,0.0,0.933,2013-14,2014
203461,Anthony Bennett,1610612739,CLE,52,20,32,663.0,217,1129,536,25.8,1.37,0.36,0.192,76,34,94,0.355,0.353,0.66,2013-14,2014
203076,Anthony Davis,1610612740,NOP,67,29,38,2358.0,1394,3605,2255,114.0,1.9,0.51,0.387,544,283,523,0.434,0.668,1.006,2013-14,2014
201627,Anthony Morrow,1610612740,NOP,76,32,44,1426.0,636,1439,1192,50.7,2.11,1.22,0.442,80,25,42,0.688,0.52,1.024,2013-14,2014
201576,Anthony Randolph,1610612743,DEN,43,15,28,527.0,206,817,472,29.9,2.19,1.19,0.252,48,18,52,0.313,0.444,0.673,2013-14,2014
201229,Anthony Tolliver,1610612766,CHA,63,32,31,1281.0,390,1506,1004,32.7,1.3,0.27,0.259,19,4,32,0.158,0.5,0.469,2013-14,2014
203462,Archie Goodwin,1610612756,PHX,52,32,20,533.0,194,741,433,35.3,2.86,2.16,0.262,8,1,45,0.5,0.0,0.667,2013-14,2014
202620,Arinze Onuaku,1610612739,CLE,5,2,3,30.0,3,40,14,1.0,1.51,0.18,0.075,2,1,8,0.0,0.0,0.25,2013-14,2014
203102,Arnett Moultrie,1610612755,PHI,12,0,12,187.0,36,264,129,5.6,1.28,0.25,0.136,24,1,29,0.083,0.0,0.621,2013-14,2014
203382,Aron Baynes,1610612759,SAS,53,41,12,491.0,161,707,484,16.5,1.4,0.36,0.228,79,77,156,0.418,0.286,0.66,2013-14,2014
201167,Arron Afflalo,1610612753,ORL,73,21,52,2552.0,1330,4323,3159,192.4,2.67,1.88,0.308,95,285,73,0.537,0.519,0.671,2013-14,2014
201948,Austin Daye,1610612759,SAS,22,16,6,148.0,66,316,196,9.4,1.78,0.69,0.209,8,7,14,0.0,0.429,0.429,2013-14,2014
203085,Austin Rivers,1610612740,NOP,69,27,42,1339.0,530,2758,1018,277.1,6.03,6.25,0.192,47,7,46,0.298,0.286,0.674,2013-14,2014
202340,Avery Bradley,1610612738,BOS,60,19,41,1855.0,891,2785,1762,135.7,2.92,2.7,0.32,57,1,116,0.596,0.0,0.69,2013-14,2014
2732,Ben Gordon,1610612766,CHA,19,8,11,279.0,99,411,333,16.2,2.36,1.55,0.241,9,1,5,0.0,0.0,0.4,2013-14,2014
203463,Ben McLemore,1610612758,SAC,81,28,53,2169.0,716,2310,1606,75.2,1.95,1.17,0.31,106,13,97,0.358,0.615,0.66,2013-14,2014
2757,Beno Udrih,1610612763,MEM,41,18,23,643.0,200,1557,636,122.1,4.7,4.7,0.128,15,2,26,0.133,0.0,0.077,2013-14,2014
203108,Bernard James,1610612742,DAL,30,17,13,146.0,28,131,76,3.3,1.53,0.31,0.214,23,0,33,0.217,0.0,0.727,2013-14,2014
202687,Bismack Biyombo,1610612766,CHA,76,41,35,1061.0,222,712,397,19.5,1.64,0.48,0.312,34,17,228,0.647,0.235,0.728,2013-14,2014
201933,Blake Griffin,1610612746,LAC,80,56,24,2863.0,1930,6294,4078,218.6,2.08,0.93,0.307,725,870,717,0.354,0.552,0.755,2013-14,2014
2564,Boris Diaw,1610612759,SAS,79,60,19,1974.0,717,3894,2370,111.8,1.72,0.7,0.184,201,228,235,0.289,0.456,0.753,2013-14,2014
203078,Bradley Beal,1610612764,WAS,72,40,32,2494.0,1231,4166,3430,176.2,2.54,2.01,0.295,107,21,90,0.458,0.381,0.778,2013-14,2014
201148,Brandan Wright,1610612742,DAL,58,36,22,1077.0,525,1255,788,27.9,1.34,0.4,0.418,211,23,314,0.607,0.348,1.029,2013-14,2014
101138,Brandon Bass,1610612738,BOS,82,25,57,2266.0,911,3139,1986,99.4,1.9,0.72,0.29,241,363,360,0.423,0.639,0.756,2013-14,2014
203561,Brandon Davies,1610612755,PHI,51,15,36,575.0,144,901,508,23.4,1.56,0.39,0.16,70,60,119,0.214,0.5,0.664,2013-14,2014
201943,Brandon Jennings,1610612765,DET,80,28,52,2728.0,1241,6548,2087,605.8,5.55,5.83,0.19,57,2,68,0.456,0.0,0.441,2013-14,2014
202688,Brandon Knight,1610612749,MIL,72,13,59,2400.0,1291,6009,2492,483.5,4.83,5.05,0.215,89,8,95,0.382,0.75,0.589,2013-14,2014
201575,Brandon Rush,1610612762,UTA,38,13,25,418.0,79,530,425,18.0,2.04,1.02,0.149,3,0,5,0.0,0.0,0.0,2013-14,2014
203148,Brian Roberts,1610612740,NOP,72,28,44,1667.0,677,3692,1284,344.7,5.6,5.77,0.183,59,3,24,0.542,0.0,0.25,2013-14,2014
201572,Brook Lopez,1610612751,BKN,17,7,10,533.0,352,683,506,22.6,1.99,0.65,0.515,83,186,141,0.398,0.661,1.014,2013-14,2014
201957,Byron Mullens,1610612755,PHI,45,16,29,414.0,189,763,424,17.2,1.35,0.24,0.248,37,38,53,0.27,0.342,0.981,2013-14,2014
201228,C.J. Watson,1610612754,IND,63,48,15,1193.0,414,2485,848,200.5,4.84,4.81,0.167,21,3,45,0.619,1.333,1.111,2013-14,2014
203468,CJ McCollum,1610612757,POR,38,21,17,476.0,201,676,435,36.1,3.21,2.76,0.297,11,1,12,0.636,0.0,0.833,2013-14,2014
101139,CJ Miles,1610612739,CLE,51,21,30,984.0,503,1249,970,40.7,1.95,1.12,0.403,40,4,22,0.65,0.5,0.909,2013-14,2014
201171,Carl Landry,1610612758,SAC,18,5,13,233.0,76,321,180,9.8,1.83,0.43,0.237,33,28,39,0.242,0.536,0.846,2013-14,2014
2430,Carlos Boozer,1610612741,CHI,76,43,33,2141.0,1042,3571,2371,97.4,1.64,0.45,0.292,463,500,468,0.445,0.48,0.818,2013-14,2014
2546,Carmelo Anthony,1610612752,NYK,77,35,42,2982.0,2112,5375,3308,314.7,3.51,2.35,0.393,345,625,263,0.632,0.554,0.856,2013-14,2014
2406,Caron Butler,1610612760,OKC,55,21,34,1394.0,575,2165,1468,72.8,2.02,0.85,0.266,78,97,44,0.205,0.577,0.659,2013-14,2014
203467,Carrick Felix,1610612739,CLE,7,2,5,38.0,19,58,46,2.3,2.38,1.38,0.328,4,0,3,0.5,0.0,2.0,2013-14,2014
201858,Cartier Martin,1610612737,ATL,59,27,32,870.0,329,1084,803,35.0,1.94,1.14,0.304,13,1,43,0.769,0.0,1.07,2013-14,2014
203810,Casper Ware,1610612755,PHI,9,3,6,116.0,48,252,88,18.3,4.35,4.6,0.19,3,0,4,0.667,0.0,1.0,2013-14,2014
202718,Chandler Parsons,1610612745,HOU,74,50,24,2783.0,1226,4439,3359,184.4,2.49,1.48,0.276,86,23,161,0.709,0.348,0.764,2013-14,2014
101112,Channing Frye,1610612756,PHX,82,48,34,2312.0,910,3915,2083,92.8,1.42,0.25,0.232,118,156,130,0.288,0.712,0.931,2013-14,2014
101111,Charlie Villanueva,1610612765,DET,20,5,15,180.0,92,338,195,7.5,1.33,0.32,0.272,13,7,16,0.308,0.571,1.063,2013-14,2014
201978,Chase Budinger,1610612750,MIN,41,21,20,751.0,274,839,650,21.8,1.56,0.67,0.327,42,2,37,0.405,0.0,0.811,2013-14,2014
1497,Chauncey Billups,1610612765,DET,19,7,12,309.0,72,575,246,48.0,5.01,4.45,0.125,1,4,7,0.0,0.0,0.0,2013-14,2014
2365,Chris Andersen,1610612748,MIA,72,49,23,1396.0,477,1442,678,31.9,1.33,0.19,0.331,87,8,371,0.667,0.375,0.927,2013-14,2014
203569,Chris Babb,1610612738,BOS,14,3,11,132.0,22,150,111,3.8,1.54,0.67,0.147,2,0,5,0.0,0.0,0.4,2013-14,2014
2547,Chris Bosh,1610612748,MIA,79,53,26,2531.0,1281,3914,2548,99.3,1.52,0.48,0.327,331,96,368,0.486,0.729,1.033,2013-14,2014
203142,Chris Copeland,1610612754,IND,41,25,16,265.0,153,381,267,12.0,1.88,0.66,0.402,11,10,12,0.0,0.5,0.667,2013-14,2014
201604,Chris Douglas-Roberts,1610612766,CHA,48,26,22,994.0,329,1043,829,42.1,2.42,1.3,0.315,10,2,21,0.4,0.0,1.19,2013-14,2014
203187,Chris Johnson,1610612738,BOS,40,11,29,789.0,250,916,682,25.7,1.68,0.87,0.273,22,2,59,0.682,1.0,0.831,2013-14,2014
