PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,MIN,PASSES_MADE,PASSES_RECEIVED,AST,FT_AST,SECONDARY_AST,POTENTIAL_AST,AST_PTS_CREATED,AST_ADJ,AST_TO_PASS_PCT,AST_TO_PASS_PCT_ADJ,Season,year
201985,AJ Price,1610612750,MIN,28,15,13,99.0,178,214,13,3.0,2,26,34,17,0.073,0.096,2013-14,2014
201166,Aaron Brooks,1610612743,DEN,72,42,30,1557.0,2022,2485,233,39.0,28,461,572,291,0.115,0.144,2013-14,2014
201189,Aaron Gray,1610612758,SAC,36,11,25,348.0,409,239,21,3.0,1,49,55,26,0.051,0.064,2013-14,2014
203519,Adonis Thomas,1610612755,PHI,6,2,4,38.0,23,27,3,0.0,0,4,6,3,0.13,0.13,2013-14,2014
1733,Al Harrington,1610612764,WAS,33,20,13,497.0,568,505,27,1.0,3,54,63,29,0.048,0.051,2013-14,2014
201143,Al Horford,1610612737,ATL,29,16,13,958.0,1262,1167,76,14.0,10,177,209,103,0.06,0.082,2013-14,2014
2744,Al Jefferson,1610612766,CHA,72,37,35,2517.0,1910,2663,154,21.0,29,338,389,202,0.081,0.106,2013-14,2014
202329,Al-Farouq Aminu,1610612740,NOP,80,33,47,2045.0,1807,1419,114,13.0,11,240,258,136,0.063,0.075,2013-14,2014
101187,Alan Anderson,1610612751,BKN,77,42,35,1745.0,1397,1538,77,15.0,9,174,203,100,0.055,0.072,2013-14,2014
202692,Alec Burks,1610612762,UTA,78,24,54,2193.0,2883,3408,212,31.0,29,495,519,267,0.074,0.093,2013-14,2014
203458,Alex Len,1610612756,PHX,42,24,18,362.0,374,199,4,1.0,0,16,11,5,0.011,0.013,2013-14,2014
203144,Alexey Shved,1610612750,MIN,63,28,35,664.0,656,825,68,11.0,10,165,175,90,0.104,0.137,2013-14,2014
201582,Alexis Ajinca,1610612740,NOP,56,22,34,951.0,1155,680,40,4.0,3,80,104,51,0.035,0.044,2013-14,2014
203459,Allen Crabbe,1610612757,POR,15,12,3,100.0,87,100,6,0.0,0,17,12,5,0.069,0.057,2013-14,2014
202087,Alonzo Gee,1610612739,CLE,65,29,36,1020.0,973,890,47,5.0,6,113,119,60,0.048,0.062,2013-14,2014
2405,Amar'e Stoudemire,1610612752,NYK,65,26,39,1466.0,1141,1196,34,3.0,4,101,95,44,0.03,0.039,2013-14,2014
101161,Amir Johnson,1610612761,TOR,76,42,34,2181.0,2770,2128,112,22.0,10,250,291,145,0.04,0.052,2013-14,2014
2760,Anderson Varejao,1610612739,CLE,65,25,40,1800.0,2678,1641,140,20.0,10,294,350,169,0.052,0.063,2013-14,2014
101154,Andray Blatche,1610612751,BKN,72,39,33,1591.0,1891,1763,106,12.0,5,229,280,121,0.056,0.064,2013-14,2014
203083,Andre Drummond,1610612765,DET,81,29,52,2619.0,2069,1107,35,5.0,6,98,97,51,0.017,0.025,2013-14,2014
2738,Andre Iguodala,1610612744,GSW,63,41,22,2040.0,2051,1893,263,25.0,29,455,645,307,0.128,0.15,2013-14,2014
1889,Andre Miller,1610612764,WAS,57,32,25,968.0,1601,1647,192,28.0,18,349,474,234,0.12,0.146,2013-14,2014
203460,Andre Roberson,1610612760,OKC,40,30,10,399.0,284,224,15,2.0,5,41,32,21,0.053,0.074,2013-14,2014
200745,Andrea Bargnani,1610612752,NYK,42,15,27,1257.0,1222,1249,45,3.0,10,118,121,62,0.037,0.051,2013-14,2014
1905,Andrei Kirilenko,1610612751,BKN,44,29,15,836.0,820,674,69,7.0,6,129,162,80,0.084,0.098,2013-14,2014
101106,Andrew Bogut,1610612744,GSW,66,39,27,1746.0,2089,1082,111,11.0,12,228,289,140,0.053,0.067,2013-14,2014
101115,Andrew Bynum,1610612754,IND,26,11,15,516.0,388,439,29,1.0,4,46,67,34,0.075,0.088,2013-14,2014
203094,Andrew Nicholson,1610612753,ORL,76,19,57,1174.0,981,791,25,1.0,9,62,73,37,0.025,0.038,2013-14,2014
2740,Andris Biedrins,1610612762,UTA,6,0,6,45.0,47,16,0,0.0,0,0,0,0,0.0,0.0,2013-14,2014
1712,Antawn Jamison,1610612746,LAC,22,15,7,248.0,364,260,7,2.0,3,26,24,13,0.019,0.036,2013-14,2014
203461,Anthony Bennett,1610612739,CLE,52,20,32,663.0,824,496,17,3.0,1,42,43,21,0.021,0.025,2013-14,2014
203076,Anthony Davis,1610612740,NOP,67,29,38,2358.0,2204,2127,105,8.0,8,204,257,125,0.048,0.057,2013-14,2014
201627,Anthony Morrow,1610612740,NOP,76,32,44,1426.0,803,1134,59,11.0,8,101,156,80,0.073,0.1,2013-14,2014
201576,Anthony Randolph,1610612743,DEN,43,15,28,527.0,553,476,32,3.0,1,81,84,35,0.058,0.063,2013-14,2014
201229,Anthony Tolliver,1610612766,CHA,63,32,31,1281.0,1148,975,41,4.0,9,99,104,54,0.036,0.047,2013-14,2014
203462,Archie Goodwin,1610612756,PHX,52,32,20,533.0,479,515,20,2.0,3,54,55,27,0.042,0.056,2013-14,2014
202620,Arinze Onuaku,1610612739,CLE,5,2,3,30.0,32,11,3,0.0,0,4,2,1,0.094,0.031,2013-14,2014
203102,Arnett Moultrie,1610612755,PHI,12,0,12,187.0,211,120,2,0.0,1,10,4,3,0.009,0.014,2013-14,2014
203382,Aron Baynes,1610612759,SAS,53,41,12,491.0,485,431,34,2.0,2,56,86,40,0.07,0.082,2013-14,2014
201167,Arron Afflalo,1610612753,ORL,73,21,52,2552.0,2900,3307,248,20.0,45,553,594,305,0.086,0.105,2013-14,2014
201948,Austin Daye,1610612759,SAS,22,16,6,148.0,232,192,8,0.0,4,23,19,12,0.034,0.052,2013-14,2014
203085,Austin Rivers,1610612740,NOP,69,27,42,1339.0,2019,2461,160,22.0,11,326,414,194,0.079,0.096,2013-14,2014
202340,Avery Bradley,1610612738,BOS,60,19,41,1855.0,1733,2260,85,9.0,20,213,197,111,0.049,0.064,2013-14,2014
2732,Ben Gordon,1610612766,CHA,19,8,11,279.0,260,322,21,2.0,3,34,45,24,0.081,0.092,2013-14,2014
203463,Ben McLemore,1610612758,SAC,81,28,53,2169.0,1422,1665,82,10.0,7,187,208,103,0.058,0.072,2013-14,2014
2757,Beno Udrih,1610612763,MEM,41,18,23,643.0,1256,1296,116,14.0,11,255,290,142,0.092,0.113,2013-14,2014
203108,Bernard James,1610612742,DAL,30,17,13,146.0,90,68,3,1.0,2,9,11,7,0.033,0.078,2013-14,2014
202687,Bismack Biyombo,1610612766,CHA,76,41,35,1061.0,479,321,8,4.0,3,38,22,14,0.017,0.029,2013-14,2014
201933,Blake Griffin,1610612746,LAC,80,56,24,2863.0,4233,4136,309,32.0,42,646,772,387,0.073,0.091,2013-14,2014
2564,Boris Diaw,1610612759,SAS,79,60,19,1974.0,3073,2344,222,25.0,17,439,547,259,0.072,0.084,2013-14,2014
203078,Bradley Beal,1610612764,WAS,72,40,32,2494.0,2704,3618,242,22.0,42,440,557,300,0.089,0.111,2013-14,2014
201148,Brandan Wright,1610612742,DAL,58,36,22,1077.0,810,737,31,6.0,3,90,88,40,0.038,0.049,2013-14,2014
101138,Brandon Bass,1610612738,BOS,82,25,57,2266.0,2129,1900,87,10.0,8,207,218,104,0.041,0.049,2013-14,2014
203561,Brandon Davies,1610612755,PHI,51,15,36,575.0,699,499,28,3.0,3,71,73,35,0.04,0.05,2013-14,2014
201943,Brandon Jennings,1610612765,DET,80,28,52,2728.0,4821,5743,609,83.0,66,1226,1435,755,0.126,0.157,2013-14,2014
202688,Brandon Knight,1610612749,MIL,72,13,59,2400.0,4287,5304,352,35.0,53,740,837,429,0.082,0.1,2013-14,2014
201575,Brandon Rush,1610612762,UTA,38,13,25,418.0,404,383,24,1.0,3,61,56,27,0.059,0.067,2013-14,2014
203148,Brian Roberts,1610612740,NOP,72,28,44,1667.0,2832,3373,234,37.0,13,486,590,285,0.083,0.101,2013-14,2014
201572,Brook Lopez,1610612751,BKN,17,7,10,533.0,361,483,16,3.0,3,42,49,23,0.044,0.064,2013-14,2014
201957,Byron Mullens,1610612755,PHI,45,16,29,414.0,543,415,14,1.0,3,26,36,17,0.026,0.031,2013-14,2014
201228,C.J. Watson,1610612754,IND,63,48,15,1193.0,1964,2129,107,7.0,17,254,259,131,0.054,0.067,2013-14,2014
203468,CJ McCollum,1610612757,POR,38,21,17,476.0,422,541,27,2.0,2,56,71,33,0.064,0.078,2013-14,2014
101139,CJ Miles,1610612739,CLE,51,21,30,984.0,740,1004,52,5.0,3,112,128,59,0.07,0.08,2013-14,2014
201171,Carl Landry,1610612758,SAC,18,5,13,233.0,240,180,5,0.0,0,19,15,7,0.021,0.029,2013-14,2014
2430,Carlos Boozer,1610612741,CHI,76,43,33,2141.0,2320,2335,118,23.0,9,271,308,149,0.051,0.064,2013-14,2014
2546,Carmelo Anthony,1610612752,NYK,77,35,42,2982.0,3175,3889,242,22.0,35,528,611,296,0.076,0.093,2013-14,2014
2406,Caron Butler,1610612760,OKC,55,21,34,1394.0,1486,1507,82,9.0,13,159,204,103,0.055,0.069,2013-14,2014
203467,Carrick Felix,1610612739,CLE,7,2,5,38.0,36,45,4,1.0,0,7,10,5,0.111,0.139,2013-14,2014
201858,Cartier Martin,1610612737,ATL,59,27,32,870.0,740,792,33,4.0,5,76,85,42,0.045,0.057,2013-14,2014
203810,Casper Ware,1610612755,PHI,9,3,6,116.0,200,224,10,2.0,2,17,24,14,0.05,0.07,2013-14,2014
202718,Chandler Parsons,1610612745,HOU,74,50,24,2783.0,3074,3363,298,33.0,36,525,708,353,0.097,0.115,2013-14,2014
101112,Channing Frye,1610612756,PHX,82,48,34,2312.0,2980,2110,98,6.0,17,188,247,119,0.033,0.04,2013-14,2014
101111,Charlie Villanueva,1610612765,DET,20,5,15,180.0,227,193,6,0.0,1,13,15,7,0.026,0.031,2013-14,2014
201978,Chase Budinger,1610612750,MIN,41,21,20,751.0,526,631,31,4.0,6,67,69,39,0.059,0.074,2013-14,2014
1497,Chauncey Billups,1610612765,DET,19,7,12,309.0,443,482,42,8.0,6,85,101,55,0.095,0.124,2013-14,2014
2365,Chris Andersen,1610612748,MIA,72,49,23,1396.0,1024,602,19,5.0,6,74,50,30,0.019,0.029,2013-14,2014
203569,Chris Babb,1610612738,BOS,14,3,11,132.0,112,97,3,1.0,2,7,5,6,0.027,0.054,2013-14,2014
2547,Chris Bosh,1610612748,MIA,79,53,26,2531.0,2653,2532,87,9.0,30,211,231,131,0.033,0.049,2013-14,2014
203142,Chris Copeland,1610612754,IND,41,25,16,265.0,238,261,18,2.0,2,33,44,21,0.076,0.088,2013-14,2014
201604,Chris Douglas-Roberts,1610612766,CHA,48,26,22,994.0,699,789,51,5.0,8,98,121,61,0.073,0.087,2013-14,2014
203187,Chris Johnson,1610612738,BOS,40,11,29,789.0,633,638,31,4.0,5,63,72,38,0.049,0.06,2013-14,2014
2549,Chris Kaman,1610612747,LAL,39,13,26,736.0,1070,898,58,8.0,5,130,160,73,0.054,0.068,2013-14,2014
101108,Chris Paul,1610612746,LAC,62,44,18,2171.0,4523,5144,663,68.0,84,1251,1577,804,0.147,0.178,2013-14,2014
202698,Chris Singleton,1610612764,WAS,25,13,12,250.0,286,224,6,1.0,1,18,14,8,0.021,0.028,2013-14,2014
203147,Chris Smith,1610612752,NYK,2,0,2,2.0,3,2,0,1.0,0,1,1,1,0.0,0.333,2013-14,2014
202874,Chris Wright,1610612749,MIL,8,1,7,126.0,83,84,5,0.0,1,9,6,4,0.06,0.048,2013-14,2014
101236,Chuck Hayes,1610612761,TOR,60,33,27,732.0,885,493,35,8.0,6,85,104,52,0.04,0.059,2013-14,2014
203469,Cody Zeller,1610612766,CHA,81,42,39,1400.0,2588,1440,92,17.0,10,196,230,117,0.036,0.045,2013-14,2014
202332,Cole Aldrich,1610612752,NYK,46,26,20,330.0,427,205,14,0.0,3,25,38,19,0.033,0.044,2013-14,2014
201147,Corey Brewer,1610612750,MIN,81,40,41,2609.0,2097,2433,135,21.0,29,253,352,185,0.064,0.088,2013-14,2014
202709,Cory Joseph,1610612759,SAS,68,52,16,936.0,1522,1693,114,10.0,19,217,280,142,0.075,0.093,2013-14,2014
201584,Courtney Lee,1610612763,MEM,79,47,32,1973.0,1900,2207,115,11.0,19,251,266,142,0.061,0.075,2013-14,2014
201571,D.J. Augustin,1610612741,CHI,70,43,27,1925.0,3776,4473,312,43.0,70,736,758,422,0.083,0.112,2013-14,2014
203474,DJ Stephens,1610612749,MIL,3,0,3,15.0,16,13,0,0.0,0,2,2,1,0.0,0.063,2013-14,2014
201591,DJ White,1610612766,CHA,2,2,0,10.0,15,4,0,0.0,0,0,0,0,0.0,0.0,2013-14,2014
203081,Damian Lillard,1610612757,POR,82,54,28,2937.0,5053,5977,457,54.0,71,953,1179,585,0.09,0.116,2013-14,2014
202345,Damion James,1610612759,SAS,5,1,4,50.0,63,54,3,0.0,1,9,6,4,0.048,0.063,2013-14,2014
202350,Daniel Orton,1610612755,PHI,22,7,15,251.0,329,213,15,0.0,1,28,36,16,0.046,0.049,2013-14,2014
101122,Danny Granger,1610612746,LAC,41,31,10,848.0,689,845,41,7.0,6,114,108,54,0.06,0.078,2013-14,2014
201980,Danny Green,1610612759,SAS,68,54,14,1651.0,1887,1862,104,12.0,17,198,247,132,0.055,0.07,2013-14,2014
201967,Dante Cunningham,1610612750,MIN,81,39,42,1635.0,2223,1494,83,4.0,9,183,211,98,0.037,0.044,2013-14,2014
203130,Darius Johnson-Odom,1610612755,PHI,3,0,3,15.0,25,29,1,0.0,1,5,2,2,0.04,0.08,2013-14,2014
203121,Darius Miller,1610612740,NOP,45,14,31,723.0,503,529,43,5.0,2,83,108,50,0.085,0.099,2013-14,2014
202721,Darius Morris,1610612763,MEM,27,16,11,313.0,515,599,44,6.0,2,79,100,49,0.085,0.095,2013-14,2014
201589,Darrell Arthur,1610612743,DEN,68,33,35,1161.0,1165,977,61,10.0,8,126,158,79,0.052,0.068,2013-14,2014
201954,Darren Collison,1610612746,LAC,80,56,24,2069.0,3333,3878,297,30.0,47,612,740,369,0.089,0.111,2013-14,2014
101135,David Lee,1610612744,GSW,68,41,27,2253.0,2279,2073,144,10.0,31,281,371,186,0.063,0.082,2013-14,2014
2561,David West,1610612754,IND,80,54,26,2472.0,3733,3222,223,32.0,23,481,569,276,0.06,0.074,2013-14,2014
201599,DeAndre Jordan,1610612746,LAC,82,57,25,2870.0,3239,1464,74,10.0,28,138,181,110,0.023,0.034,2013-14,2014
202732,DeAndre Liggins,1610612748,MIA,1,1,0,1.0,1,1,0,0.0,0,1,0,0,0.0,0.0,2013-14,2014
201971,DeJuan Blair,1610612742,DAL,78,46,32,1214.0,1051,836,70,9.0,5,134,178,82,0.067,0.078,2013-14,2014
201942,DeMar DeRozan,1610612761,TOR,78,44,34,2982.0,2769,4042,308,26.0,53,658,812,387,0.111,0.14,2013-14,2014
202326,DeMarcus Cousins,1610612758,SAC,70,28,42,2277.0,2749,2758,205,21.0,13,421,488,234,0.075,0.085,2013-14,2014
201960,DeMarre Carroll,1610612737,ATL,73,37,36,2341.0,2510,2156,134,10.0,23,269,346,171,0.053,0.068,2013-14,2014
203471,Dennis Schröder,1610612737,ATL,48,21,27,622.0,1149,1297,91,9.0,14,198,213,111,0.079,0.097,2013-14,2014
965,Derek Fisher,1610612760,OKC,81,59,22,1428.0,1626,1797,117,18.0,14,255,272,143,0.072,0.088,2013-14,2014
101114,Deron Williams,1610612751,BKN,64,37,27,2059.0,3885,4246,392,58.0,54,817,1013,499,0.101,0.128,2013-14,2014
202324,Derrick Favors,1610612762,UTA,73,25,48,2201.0,2953,1957,91,8.0,11,224,233,110,0.031,0.037,2013-14,2014
201565,Derrick Rose,1610612741,CHI,10,5,5,311.0,608,755,43,6.0,6,110,104,55,0.071,0.09,2013-14,2014
202682,Derrick Williams,1610612758,SAC,77,29,48,1799.0,1564,1253,56,7.0,7,124,139,70,0.036,0.045,2013-14,2014
2734,Devin Harris,1610612742,DAL,40,24,16,818.0,1557,1696,178,17.0,17,335,449,214,0.114,0.137,2013-14,2014
203473,Dewayne Dedmon,1610612753,ORL,31,7,24,390.0,452,217,5,3.0,1,20,19,10,0.011,0.022,2013-14,2014
202354,Dexter Pittman,1610612737,ATL,2,0,2,3.0,1,0,0,0.0,0,0,0,0,0.0,0.0,2013-14,2014
203197,Diante Garrett,1610612762,UTA,71,23,48,1048.0,1901,2117,120,18.0,13,290,300,149,0.063,0.078,2013-14,2014
203079,Dion Waiters,1610612739,CLE,70,28,42,2072.0,1977,2982,209,25.0,28,414,518,258,0.106,0.131,2013-14,2014
202091,Dionte Christmas,1610612756,PHX,31,15,16,198.0,202,201,8,0.0,1,26,19,9,0.04,0.045,2013-14,2014
1717,Dirk Nowitzki,1610612742,DAL,80,48,32,2628.0,3319,3459,216,32.0,33,446,522,273,0.065,0.082,2013-14,2014
202388,Donald Sloan,1610612754,IND,48,31,17,392.0,624,724,50,8.0,3,114,129,61,0.08,0.098,2013-14,2014
202700,Donatas Motiejunas,1610612745,HOU,62,42,20,952.0,1165,897,34,4.0,8,104,107,49,0.029,0.042,2013-14,2014
2748,Dorell Wright,1610612757,POR,68,48,20,984.0,982,850,64,4.0,4,137,157,71,0.065,0.072,2013-14,2014
203117,Doron Lamb,1610612753,ORL,53,13,40,695.0,561,575,43,4.0,5,88,109,52,0.077,0.093,2013-14,2014
203110,Draymond Green,1610612744,GSW,81,50,31,1775.0,2296,1346,148,15.0,18,299,379,181,0.064,0.079,2013-14,2014
