Name,On,Off,On-Off,MinutesOn,MinutesOff,Team,Year,Season
Dominick Barlow,0.319,0.294,0.025,335,3429,ATL,2025,2024-25
Jacob Toppin,0.000,0.296,-0.296,0,3764,ATL,2025,2024-25
Garrison Mathews,0.292,0.297,-0.005,793,2971,ATL,2025,2024-25
De'Andre Hunter,0.313,0.289,0.023,1064,2700,ATL,2025,2024-25
Jalen Johnson,0.299,0.294,0.004,1284,2480,ATL,2025,2024-25
Clint Capela,0.305,0.292,0.013,1176,2588,ATL,2025,2024-25
Dyson Daniels,0.299,0.291,0.008,2472,1292,ATL,2025,2024-25
Bogdan Bogdanović,0.275,0.300,-0.024,598,3166,ATL,2025,2024-25
Onyeka Okongwu,0.290,0.302,-0.012,1961,1803,ATL,2025,2024-25
Zaccharie Risacher,0.298,0.294,0.004,1757,2007,ATL,2025,2024-25
Trae Young,0.304,0.277,0.027,2635,1129,ATL,2025,2024-25
Vít Krejčí,0.302,0.293,0.009,1082,2682,ATL,2025,2024-25
Georges Niang,0.274,0.300,-0.026,588,3176,ATL,2025,2024-25
Caris LeVert,0.276,0.300,-0.024,612,3152,ATL,2025,2024-25
Terance Mann,0.281,0.298,-0.017,578,3186,ATL,2025,2024-25
Seth Lundy,0.000,0.296,-0.296,0,3764,ATL,2025,2024-25
Cody Zeller,0.000,0.296,-0.296,0,3764,ATL,2025,2024-25
Kobe Bufkin,0.274,0.297,-0.023,124,3640,ATL,2025,2024-25
David Roddy,0.304,0.295,0.009,346,3418,ATL,2025,2024-25
Keaton Wallace,0.274,0.299,-0.025,460,3304,ATL,2025,2024-25
Mouhamed Gueye,0.281,0.298,-0.017,452,3312,ATL,2025,2024-25
Larry Nance Jr.,0.278,0.298,-0.020,463,3301,ATL,2025,2024-25
Daeqwon Plowden,0.464,0.294,0.170,39,3725,ATL,2025,2024-25
De'Anthony Melton,0.000,0.310,-0.310,0,3764,BKN,2025,2024-25
Maxwell Lewis,0.301,0.311,-0.009,254,3510,BKN,2025,2024-25
Tyrese Martin,0.296,0.317,-0.020,1243,2521,BKN,2025,2024-25
Bojan Bogdanović,0.000,0.310,-0.310,0,3764,BKN,2025,2024-25
Day'Ron Sharpe,0.282,0.319,-0.036,909,2855,BKN,2025,2024-25
D'Angelo Russell,0.346,0.301,0.045,717,3047,BKN,2025,2024-25
Drew Timme,0.292,0.311,-0.019,125,3639,BKN,2025,2024-25
Tosan Evbuomwan,0.271,0.317,-0.046,571,3193,BKN,2025,2024-25
Trendon Watford,0.294,0.315,-0.021,804,2960,BKN,2025,2024-25
Ben Simmons,0.300,0.313,-0.012,825,2939,BKN,2025,2024-25
Cameron Johnson,0.316,0.305,0.011,1800,1964,BKN,2025,2024-25
Dorian Finney-Smith,0.331,0.306,0.024,579,3185,BKN,2025,2024-25
Cam Thomas,0.338,0.303,0.035,781,2983,BKN,2025,2024-25
Dennis Schröder,0.323,0.307,0.016,772,2992,BKN,2025,2024-25
Jalen Wilson,0.300,0.320,-0.020,1913,1851,BKN,2025,2024-25
Noah Clowney,0.306,0.312,-0.005,1042,2722,BKN,2025,2024-25
Nic Claxton,0.312,0.308,0.004,1822,1942,BKN,2025,2024-25
Ziaire Williams,0.316,0.306,0.010,1509,2255,BKN,2025,2024-25
Shake Milton,0.335,0.307,0.029,492,3272,BKN,2025,2024-25
Tyson Etienne,0.287,0.311,-0.024,67,3697,BKN,2025,2024-25
Killian Hayes,0.353,0.308,0.045,162,3602,BKN,2025,2024-25
Jaylen Martin,0.667,0.310,0.357,5,3759,BKN,2025,2024-25
Dariq Whitehead,0.326,0.309,0.017,181,3583,BKN,2025,2024-25
Cui Yongxi,0.533,0.310,0.224,10,3754,BKN,2025,2024-25
Keon Johnson,0.309,0.311,-0.002,1847,1917,BKN,2025,2024-25
Reece Beekman,0.297,0.312,-0.015,389,3375,BKN,2025,2024-25
Torrey Craig,0.250,0.257,-0.007,142,3627,BOS,2025,2024-25
Anton Watson,0.000,0.257,-0.257,0,3769,BOS,2025,2024-25
Miles Norris,0.231,0.257,-0.026,4,3765,BOS,2025,2024-25
Kristaps Porziņģis,0.241,0.264,-0.023,1153,2616,BOS,2025,2024-25
Baylor Scheierman,0.240,0.258,-0.018,303,3466,BOS,2025,2024-25
JD Davison,0.333,0.256,0.078,56,3713,BOS,2025,2024-25
Jaden Springer,0.272,0.256,0.015,141,3628,BOS,2025,2024-25
Drew Peterson,0.254,0.257,-0.003,159,3610,BOS,2025,2024-25
Luke Kornet,0.245,0.263,-0.018,1269,2500,BOS,2025,2024-25
Jrue Holiday,0.260,0.253,0.007,1833,1936,BOS,2025,2024-25
Al Horford,0.254,0.259,-0.005,1631,2138,BOS,2025,2024-25
Xavier Tillman,0.257,0.257,0.000,224,3545,BOS,2025,2024-25
Jordan Walsh,0.288,0.253,0.034,371,3398,BOS,2025,2024-25
Jaylen Brown,0.255,0.259,-0.004,2136,1633,BOS,2025,2024-25
Jayson Tatum,0.266,0.236,0.030,2544,1225,BOS,2025,2024-25
Derrick White,0.256,0.258,-0.002,2497,1272,BOS,2025,2024-25
Neemias Queta,0.267,0.254,0.013,800,2969,BOS,2025,2024-25
Payton Pritchard,0.251,0.264,-0.013,2146,1623,BOS,2025,2024-25
Sam Hauser,0.261,0.254,0.007,1437,2332,BOS,2025,2024-25
Jusuf Nurkić,0.243,0.294,-0.051,398,3361,CHA,2025,2024-25
Damion Baugh,0.240,0.293,-0.053,304,3455,CHA,2025,2024-25
Mark Williams,0.250,0.307,-0.056,1116,2643,CHA,2025,2024-25
Josh Okogie,0.370,0.284,0.085,217,3542,CHA,2025,2024-25
Jaylen Sims,0.300,0.289,0.011,33,3726,CHA,2025,2024-25
Marcus Garrett,0.255,0.290,-0.035,79,3680,CHA,2025,2024-25
Nick Smith Jr.,0.294,0.286,0.008,1300,2459,CHA,2025,2024-25
Taj Gibson,0.262,0.292,-0.029,361,3398,CHA,2025,2024-25
KJ Simpson,0.297,0.287,0.010,728,3031,CHA,2025,2024-25
Jared Rhoden,0.529,0.288,0.241,12,3747,CHA,2025,2024-25
