,player_name,player_id,season,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
5,Quincy Acy,acyqu01,2014,1716,847,-1.716079145,0.13311503,-1.582964115,-0.324810758,-1.661495233,-1.986305991,-1.565257149,-0.216476793,-1.781733942,0.415918084,0.415918084,0.0,-1.46441703,-0.223754299,-1.688171329,-0.554897683
16,Steven Adams,adamsst01,2014,3078,1528,-1.270249669,0.056605319,-1.21364435,-1.606126099,-1.383815937,-2.989942035,-1.477307512,-0.300116319,-1.777423832,0.741983669,1.087876915,-0.345893247,-1.739690093,1.022961561,-0.716728532,-0.076885499
31,Jeff Adrien,adrieje01,2014,1908,961,-0.109376039,-2.296120605,-2.405496644,1.003238223,-0.962877387,0.040360836,0.164665749,-2.104197284,-1.939531535,0.391857954,0.391857954,0.0,-0.755613773,-1.681563346,-2.437177119,-0.370574985
33,Arron Afflalo,afflaar01,2014,5047,2552,1.561280125,-2.637579091,-1.076298966,-0.864841142,-3.77773301,-4.642574153,1.22425804,-3.02318616,-1.79892812,1.231903915,1.231903915,0.0,0.411376476,-2.771831196,-2.360454719,-0.49730894
38,Alexis Ajinca,ajincal01,2014,1855,951,-2.2052968,-0.79243784,-2.997734641,-0.854935199,-0.527870622,-1.382805821,-2.054606668,-0.75344482,-2.808051489,-0.028102436,-0.028102436,0.0,-1.741946245,-0.194303761,-1.936250006,-0.218473544
45,Cole Aldrich,aldrico01,2014,658,330,-0.341282182,4.967333834,4.626051652,-0.985708833,-1.767608882,-2.753317715,-0.508187124,3.896700735,3.388513611,1.02873738,1.02873738,0.0,-1.130115764,1.73834343,0.608227665,-0.443568112
50,LaMarcus Aldridge,aldrila01,2014,5862,2939,1.057439735,1.847263693,2.904703428,2.919806123,3.55762855,6.477434673,1.433515593,2.326357965,3.759873558,9.746017938,7.721583795,2.024434143,2.024422056,2.497569684,4.521991741,-0.847995158
78,Lavoy Allen,allenla01,2014,2309,1087,-2.343676563,-0.924256411,-3.267932974,-3.692485463,2.026288196,-1.666197267,-2.71047982,-0.31668423,-3.02716405,-0.152261528,-0.208787164,0.056525636,-3.072299935,-1.201090504,-4.273390438,0.081618426
82,Ray Allen,allenra02,2014,4672,2463,2.010035634,-1.478782125,0.531253509,0.508948956,-1.490056741,-0.981107785,1.772126953,-1.569440866,0.202686087,3.750178903,2.459532323,1.29064658,2.145041306,-1.620332724,0.524708581,-0.692027827
83,Tony Allen,allento01,2014,2906,1508,0.36305224,2.250044825,2.613097065,1.19514251,2.070333453,3.265475963,0.567374556,2.312526373,2.879900929,4.400997522,3.537130126,0.863867396,-0.033846116,2.979374653,2.945528537,0.958306405
89,Al-Farouq Aminu,aminual01,2014,4013,2045,-1.298658777,0.820811922,-0.477846854,-1.085022285,-1.265860324,-2.35088261,-1.329687578,0.47150828,-0.858179298,1.966334705,1.966334705,0.0,-1.391957408,0.746146069,-0.645811339,-0.365099976
97,Lou Amundson,amundlo01,2014,366,185,-4.712510524,-1.41591584,-6.128426364,-4.203277784,2.999847085,-1.203430698,-4.896981982,-0.561729207,-5.458711189,-0.241764214,-0.241764214,0.0,-3.903661748,-0.930021185,-4.833682932,0.376574335
100,Alan Anderson,anderal01,2014,3938,2034,-0.576045919,-0.280617479,-0.856663398,-2.009655602,0.752188108,-1.257467494,-0.918986781,-0.065936846,-0.984923628,1.826651236,1.655408394,0.171242842,-0.785311361,-0.672297342,-1.457608704,-0.420140416
104,Chris Andersen,anderch01,2014,3264,1713,0.628302337,1.970066269,2.598368606,-0.04354251,2.888746271,2.845203761,0.492892604,2.268917427,2.76181003,4.849268995,3.400408767,1.448860228,0.707889893,0.934200578,1.642090471,-0.651933288
108,James Anderson,anderja01,2014,4870,2309,-1.511484441,-1.862700743,-3.374185184,-3.581718102,0.648684195,-2.933033907,-1.968788068,-1.394472982,-3.36326105,-0.728275377,-0.728275377,0.0,-2.524439685,-1.562636063,-4.087075748,0.772957169
124,Ryan Anderson,anderry01,2014,1571,795,3.090420061,-3.354055178,-0.263635117,6.13663252,-2.086145224,4.050487295,3.904641047,-3.257882887,0.64675816,1.367284635,1.367284635,0.0,3.638971158,-2.223769577,1.415201581,-0.728960451
133,Giannis Antetokounmpo,antetgi01,2014,3724,1897,-1.57648274,0.103768727,-1.472714013,0.823386234,0.333630118,1.157016352,-1.141213935,0.23340087,-0.907813065,1.784034014,1.784034014,0.0,-1.203197919,-0.543034207,-1.746232126,0.057802805
